document_id,topic,probabilities
6813,99,"[2.01764760e-307 1.86691439e-307 2.81079496e-307 5.72330388e-307
 2.71929424e-307 2.14639562e-307 1.34188153e-307 1.43571584e-307
 2.22209297e-307 1.21910918e-307 1.99653382e-307 1.11202495e-306
 1.59398009e-307 1.37336068e-307 1.54059933e-307 9.66089870e-308
 1.84555581e-307 1.79906597e-307 1.57915205e-307 2.30076762e-307
 1.27337590e-307 1.34511952e-307 8.42215128e-308 2.73932230e-307
 2.09843342e-307 1.31358069e-307 3.88335046e-307 1.30456513e-307
 1.71132121e-307 1.60225998e-307 2.06062418e-307 1.83129876e-307
 1.96299606e-307 2.25264742e-307 9.02655668e-308 2.16064915e-307
 1.66113263e-307 1.99375673e-307 3.62775293e-307 1.81155538e-307
 1.47418195e-307 3.48804626e-307 3.65906316e-307 3.49038029e-307
 7.06600301e-307 2.00280036e-307 4.33789193e-307 1.53585107e-307
 2.91683548e-307 3.06830577e-307 9.33909420e-308 2.33622579e-307
 5.93803668e-308 1.59095539e-307 9.99456864e-308 1.57142170e-307
 1.59106412e-307 1.87340996e-307 2.42163796e-307 1.38861540e-307
 1.20618523e-306 1.64282201e-307 2.52189053e-307 1.43990964e-307
 2.58836929e-307 1.43089389e-307 1.89169036e-307 9.88596546e-308
 1.85490009e-307 1.48193562e-307 2.02447346e-307 2.47055220e-307
 1.43597387e-307 5.48139910e-308 1.35207089e-307 2.19786766e-307
 3.21465878e-307 2.33341254e-307 1.63182303e-307 2.74807519e-307
 8.98810613e-307 1.73931961e-307 2.54971245e-307 2.02148047e-307
 5.03841259e-307 2.46650967e-307 1.49139587e-307 2.77196134e-307
 1.96287215e-307 3.16947120e-307 2.55241105e-307 1.73389762e-307
 3.60087730e-307 2.19865905e-307 1.44255716e-307 1.19221041e-307
 5.45496397e-308 1.68046221e-307 1.40923084e-307 1.00000000e+000
 2.83733756e-307 2.92579597e-307 2.78032967e-307 2.27159060e-307
 7.92174118e-308 2.43704441e-307 1.59200627e-307 2.52199272e-307
 4.87852365e-307 2.23261639e-307 1.95464998e-307 1.77073593e-307
 1.19870369e-307 1.99907011e-307 4.43690541e-307 2.15092011e-307
 2.05522197e-307 1.97685977e-307 3.16253033e-307 4.56549662e-308
 2.71459923e-307 7.50931428e-308 1.65491649e-307 1.92669156e-307
 2.60130699e-307 4.40744357e-307 2.60164322e-307 5.34816179e-307
 5.69389528e-307 3.32515799e-307 3.22135634e-307 4.11656757e-307
 1.57464044e-307 4.73950877e-307 3.31657780e-307 2.81868080e-307
 1.50004928e-307]"
6814,99,"[2.06535863e-307 1.83538503e-307 2.93538517e-307 6.34542219e-307
 2.82341834e-307 2.15468452e-307 1.38325215e-307 1.46587070e-307
 2.20696455e-307 1.25423649e-307 2.06952510e-307 1.04904533e-306
 1.61550817e-307 1.42759298e-307 1.56854839e-307 9.80780411e-308
 1.87779219e-307 1.89079875e-307 1.64091767e-307 2.36769443e-307
 1.31775920e-307 1.35537433e-307 8.60556632e-308 2.73309263e-307
 2.13799716e-307 1.32031515e-307 4.25043000e-307 1.31267258e-307
 1.73350649e-307 1.66277849e-307 2.13223396e-307 1.84165020e-307
 1.93038114e-307 2.27765761e-307 8.99261496e-308 2.10731820e-307
 1.69399008e-307 2.01065017e-307 3.60361933e-307 1.89505591e-307
 1.53022644e-307 3.74893540e-307 3.96710169e-307 3.66086746e-307
 7.30589387e-307 2.03778080e-307 4.40209364e-307 1.58959872e-307
 2.99579007e-307 3.31831091e-307 9.30791556e-308 2.47252389e-307
 5.95998892e-308 1.60206683e-307 1.01285491e-307 1.60351794e-307
 1.59357666e-307 1.92687075e-307 2.53542667e-307 1.42769360e-307
 8.92001729e-307 1.64208922e-307 2.56955973e-307 1.46408673e-307
 2.63245715e-307 1.44607737e-307 2.00606195e-307 9.99714522e-308
 1.80274032e-307 1.53000315e-307 2.03174209e-307 2.54656884e-307
 1.48957805e-307 5.50320115e-308 1.36154940e-307 2.26391418e-307
 3.36864075e-307 2.35304140e-307 1.62958426e-307 2.86019564e-307
 7.24645234e-307 1.74993744e-307 2.62513595e-307 2.05377670e-307
 5.34868170e-307 2.33905706e-307 1.56095537e-307 2.84563599e-307
 1.96950711e-307 2.84626716e-307 2.60637342e-307 1.72587669e-307
 3.25525506e-307 2.25920939e-307 1.47783409e-307 1.19445794e-307
 5.47507591e-308 1.74628545e-307 1.38919830e-307 1.00000000e+000
 3.00278598e-307 2.94928167e-307 2.90877859e-307 2.35589450e-307
 8.09748008e-308 2.49140419e-307 1.60021123e-307 2.59560491e-307
 5.10154020e-307 2.23333282e-307 1.94788502e-307 1.85164886e-307
 1.16788220e-307 2.01242454e-307 5.03548162e-307 2.14954814e-307
 2.07879074e-307 2.01364144e-307 3.28888714e-307 4.58322289e-308
 2.75703293e-307 7.54441571e-308 1.67648108e-307 1.88633991e-307
 2.63817401e-307 4.86965389e-307 2.78195724e-307 4.90239267e-307
 6.14157172e-307 3.51380162e-307 3.34787159e-307 4.39282158e-307
 1.63367668e-307 4.08725827e-307 3.38800448e-307 2.64713480e-307
 1.54848256e-307]"
6815,-1,"[0.00837088 0.00082824 0.0015892  0.00085434 0.00067914 0.00169437
 0.00065928 0.00071364 0.00103696 0.0005181  0.00065404 0.00100279
 0.00071324 0.00056896 0.0013675  0.00049707 0.00119375 0.0007124
 0.00062062 0.00117387 0.00053819 0.00056103 0.00039466 0.00099941
 0.00060927 0.00112068 0.00093443 0.0005329  0.001126   0.00072073
 0.00113683 0.00156704 0.00100193 0.00083176 0.00047437 0.00089061
 0.0008096  0.00159883 0.00070329 0.0007157  0.00061382 0.00089082
 0.00093336 0.0013175  0.00104484 0.00097202 0.00098713 0.00062844
 0.00125176 0.00084907 0.00033791 0.00084668 0.00026514 0.00089623
 0.00050761 0.00215943 0.0006362  0.00083264 0.00074854 0.00067079
 0.00087002 0.00065255 0.00117031 0.00112921 0.00147539 0.0014137
 0.00076122 0.00041337 0.00079325 0.00069878 0.00139047 0.00133357
 0.00060153 0.00022043 0.00062798 0.00343992 0.00081304 0.0012838
 0.00095522 0.00066991 0.00086517 0.00089336 0.00089986 0.00124803
 0.00110625 0.00081755 0.00062229 0.00125333 0.00151669 0.00066012
 0.00139869 0.00109103 0.00079644 0.00118803 0.0007181  0.00038113
 0.00021966 0.00070901 0.00070119 0.0010125  0.00084308 0.00075711
 0.00068389 0.00132557 0.00036606 0.00102424 0.00161716 0.00081417
 0.00095808 0.00086966 0.00110924 0.00075217 0.00049923 0.00073967
 0.00098183 0.00160444 0.00101004 0.00079962 0.00086868 0.00023376
 0.00120762 0.00035451 0.00123841 0.00085572 0.00129341 0.000904
 0.00168395 0.0009249  0.00093733 0.00107978 0.00084592 0.00089851
 0.00078916 0.00079798 0.00082292 0.00084684 0.00062762]"
6816,-1,"[0.01325959 0.00666404 0.00692932 0.00562831 0.00459704 0.01958976
 0.00349148 0.00402836 0.00887081 0.00313455 0.00408487 0.00662435
 0.00453477 0.00328362 0.00719991 0.00283724 0.00839852 0.00404438
 0.00373108 0.0135763  0.00333377 0.00376411 0.00205857 0.00840896
 0.00399001 0.00665159 0.00673721 0.00317855 0.00544688 0.00407652
 0.00866764 0.01054311 0.00594423 0.00804514 0.00225059 0.00730867
 0.00482135 0.0081792  0.00509804 0.00422623 0.00365833 0.00566495
 0.00675395 0.01048861 0.00717251 0.00703802 0.00639147 0.00371648
 0.00641709 0.00565408 0.00158084 0.00504604 0.00125872 0.00540764
 0.0029151  0.00804742 0.00490151 0.00525703 0.00578978 0.00380055
 0.00569357 0.00528854 0.00936023 0.00791507 0.0190082  0.00812513
 0.00539137 0.00236356 0.00610276 0.00377536 0.01400269 0.0182945
 0.00351363 0.00105295 0.00392207 0.00946905 0.00530918 0.01746979
 0.005627   0.00419851 0.00556328 0.00516008 0.00587823 0.00860867
 0.00842034 0.00606057 0.00413815 0.01067702 0.01166086 0.00488536
 0.01043672 0.00685465 0.00610821 0.0118231  0.00391547 0.00221155
 0.00104937 0.00399335 0.00517108 0.00677879 0.00681642 0.00478448
 0.00423424 0.01450878 0.00189178 0.00799123 0.01122438 0.00729219
 0.00656253 0.00613511 0.00940003 0.00429323 0.00350883 0.00672588
 0.00669887 0.01464561 0.00871774 0.0053744  0.00721082 0.00105059
 0.0086354  0.00170922 0.00612097 0.00605497 0.01430738 0.00565925
 0.0095862  0.00568823 0.00642342 0.01007587 0.00568404 0.00667761
 0.00420191 0.00630546 0.00535468 0.00647308 0.0036868 ]"
6817,15,"[0.00380957 0.00409037 0.00514961 0.00469388 0.00438928 0.0039064
 0.00765031 0.01214292 0.00528602 0.00595326 0.00420571 0.0037698
 0.00697204 0.0044595  0.00521123 0.0968485  0.00579813 0.0052705
 0.00440393 0.00393165 0.00368155 0.00514402 0.00783096 0.00450857
 0.00452791 0.00291549 0.00373718 0.00507015 0.00683037 0.00687367
 0.0051242  0.00472027 0.0038545  0.00369547 0.0028479  0.00401411
 0.00913711 0.00473201 0.00310421 0.00451202 0.0046083  0.0044872
 0.00336305 0.00435425 0.00453902 0.00568748 0.00448136 0.0055106
 0.00453496 0.00410322 0.00292584 0.00439431 0.00244881 0.00630042
 0.01931926 0.0031038  0.0042782  0.00723881 0.00323659 0.01046903
 0.00326204 0.00412144 0.00465626 0.0029952  0.00393387 0.00305641
 0.00367526 0.00481147 0.0037407  0.00746099 0.00363183 0.00360581
 0.00564595 0.00174385 0.00655166 0.00435838 0.00413079 0.0038767
 0.005522   0.00314242 0.00325632 0.00729725 0.0061891  0.00548582
 0.0039343  0.00370637 0.00364933 0.00475035 0.00403122 0.00309557
 0.00420762 0.00492677 0.00356155 0.00452756 0.00936564 0.00242953
 0.00172977 0.00448427 0.00367298 0.0036477  0.00347254 0.00375938
 0.0042795  0.00372719 0.00612642 0.00511507 0.00389462 0.00345214
 0.0040595  0.00578153 0.00463265 0.00606329 0.00334643 0.00346315
 0.00380774 0.00429888 0.0047904  0.00642583 0.00379998 0.00181579
 0.00424471 0.00468379 0.0053352  0.00500839 0.00426418 0.00403378
 0.0042758  0.00348449 0.00388717 0.0041237  0.00491353 0.00367529
 0.00720742 0.00336881 0.0040012  0.00365427 0.00634874]"
6818,83,"[0.00524205 0.00462809 0.00775689 0.00477949 0.00408469 0.00621834
 0.00348416 0.00482363 0.00826588 0.00280631 0.00309708 0.00492781
 0.00705826 0.00262877 0.0094385  0.00314247 0.01157056 0.00358793
 0.00285068 0.00520539 0.00239427 0.00448695 0.0020858  0.00580571
 0.00356548 0.00321122 0.0041656  0.00444612 0.00807767 0.00392098
 0.00696595 0.00965305 0.00601133 0.00427373 0.00230188 0.00497286
 0.00628728 0.01216602 0.00313062 0.00315152 0.00285456 0.00472543
 0.00385731 0.00726592 0.00563185 0.0102602  0.00550344 0.00319106
 0.00502152 0.00477653 0.00175085 0.00357349 0.00135901 0.01329746
 0.00298661 0.00348434 0.00472923 0.00659922 0.00324236 0.00403103
 0.00381606 0.0045802  0.01059396 0.00309951 0.00606324 0.0034406
 0.00308386 0.00273528 0.00418681 0.003812   0.00586124 0.00472992
 0.00310108 0.00097731 0.00570918 0.00663762 0.00397089 0.00659635
 0.01100489 0.00297976 0.00379211 0.00659807 0.00675589 0.0558852
 0.0052877  0.00418645 0.00263673 0.00775068 0.00731942 0.00313461
 0.00700931 0.01106693 0.00400285 0.00647396 0.00423476 0.0017648
 0.00097258 0.00299071 0.00349448 0.00457522 0.00373894 0.00359004
 0.0039524  0.00479889 0.00187168 0.0078144  0.00567476 0.00386692
 0.00458315 0.00670038 0.00773833 0.003925   0.00262268 0.00373372
 0.00444772 0.00989654 0.00658488 0.00791439 0.00433024 0.00099083
 0.00861989 0.00227154 0.01119795 0.00592366 0.00841891 0.00461793
 0.00562418 0.00403792 0.00425053 0.00616785 0.00619219 0.00411458
 0.00425634 0.00387297 0.0040046  0.00428053 0.00330617]"
6819,105,"[2.17777898e-307 2.34999188e-307 2.12846692e-307 2.73380252e-307
 2.37685323e-307 2.96828637e-307 1.65450627e-307 2.17662480e-307
 4.61071961e-307 1.48931011e-307 1.72931951e-307 2.69729782e-307
 2.98651034e-307 1.43986582e-307 2.71211790e-307 1.37596970e-307
 5.15422574e-307 1.98321923e-307 1.58814054e-307 3.72112591e-307
 1.31394459e-307 2.28242968e-307 1.07832670e-307 3.15811696e-307
 1.70298543e-307 1.26036863e-307 2.21760312e-307 1.93669609e-307
 2.13430160e-307 2.10140676e-307 4.42069341e-307 2.50263033e-307
 1.83037475e-307 2.69215169e-307 1.00024914e-307 2.63919292e-307
 3.04747987e-307 2.43312097e-307 1.61872947e-307 1.77898710e-307
 1.61364477e-307 2.33230551e-307 1.95407647e-307 5.79205606e-307
 3.09248121e-307 7.47419147e-307 2.64566705e-307 1.75095094e-307
 2.00091256e-307 2.60255827e-307 7.94001136e-308 1.99054773e-307
 6.77535624e-308 2.54418992e-307 1.28712055e-307 1.51016566e-307
 3.18241908e-307 3.31486450e-307 1.86871352e-307 1.98610491e-307
 2.00474853e-307 3.17566628e-307 8.51410733e-307 1.41800857e-307
 3.59733676e-307 1.39004042e-307 1.94020895e-307 1.35610700e-307
 2.11112935e-307 1.81325901e-307 2.39980281e-307 2.74291882e-307
 1.67047579e-307 4.73491092e-308 2.27311545e-307 2.10385958e-307
 2.18380822e-307 3.62308162e-307 2.23125195e-307 1.49941631e-307
 2.00339674e-307 2.24095547e-307 3.51728766e-307 3.32854661e-307
 3.53611153e-307 2.05234191e-307 1.57576770e-307 8.70605626e-307
 2.40127625e-307 1.50873036e-307 4.50953950e-307 2.32382652e-307
 1.86523234e-307 5.36768824e-307 1.92156378e-307 9.39448330e-308
 4.70827271e-308 1.61891987e-307 1.64570525e-307 2.45281593e-307
 2.24157353e-307 1.84113461e-307 2.27713525e-307 2.94513618e-307
 9.61935238e-308 1.00000000e+000 2.05961967e-307 2.39841138e-307
 2.35041767e-307 3.49675275e-307 2.96063909e-307 2.17244375e-307
 1.27989876e-307 2.24367428e-307 2.69450718e-307 2.76801824e-307
 8.15429548e-307 4.06733178e-307 2.70015149e-307 4.44540982e-308
 4.28978140e-307 1.00465480e-307 2.18661105e-307 2.39697930e-307
 5.36537151e-307 2.19538278e-307 2.20157591e-307 2.04222448e-307
 2.35447478e-307 4.21470276e-307 2.76722207e-307 2.20432952e-307
 2.07911944e-307 1.94057868e-307 2.11380584e-307 2.17053099e-307
 1.77450926e-307]"
6820,-1,"[2.77002402e-04 2.33658364e-04 3.81219538e-04 5.37373763e-04
 3.40973722e-04 2.52563982e-04 4.36384901e-04 4.43520265e-04
 3.34027401e-04 3.37948031e-04 3.59698603e-04 3.58168401e-04
 3.46398379e-04 2.98732837e-04 3.20519301e-04 2.36502552e-04
 3.72117691e-04 5.66090649e-04 3.46405391e-04 2.96085351e-04
 2.47095937e-04 2.41029400e-04 1.78764148e-04 3.56223211e-04
 4.03799854e-04 1.69480872e-04 3.46532774e-04 2.10487920e-04
 3.67578623e-04 6.45393120e-04 3.95000044e-04 2.82111364e-04
 2.48096776e-04 2.60453493e-04 9.38965102e-05 2.51476909e-04
 4.92258704e-04 3.21582686e-04 2.46414541e-04 4.28155361e-04
 3.45317249e-04 5.35737443e-04 2.74597058e-04 4.27228844e-04
 4.95309841e-04 3.75163832e-04 5.42922055e-04 4.26670406e-04
 4.38700689e-04 3.70620206e-04 1.06880663e-04 5.00017558e-04
 6.97564069e-05 3.14927662e-04 2.46322142e-04 1.98358462e-04
 2.39217370e-04 5.70644338e-04 2.51068056e-04 4.42144471e-04
 2.63953524e-04 2.35414351e-04 3.46337535e-04 1.88286304e-04
 3.02878824e-04 1.86271195e-04 2.90734553e-04 1.67255228e-04
 2.13370949e-04 5.59779576e-04 2.30643765e-04 2.75395032e-04
 3.87221059e-04 5.61204847e-05 2.60129360e-04 3.26151974e-04
 4.61813038e-04 2.65474030e-04 2.88560343e-04 2.21775664e-04
 2.64212022e-04 4.14311858e-04 8.04611541e-04 3.63975847e-04
 4.00960644e-04 2.38488436e-04 2.82534570e-04 4.27456786e-04
 2.49482806e-04 2.13037801e-04 3.36335375e-04 2.77092833e-04
 2.60858409e-04 3.42727092e-04 5.07311387e-04 9.99501282e-05
 5.56912521e-05 3.87985723e-04 1.85382120e-04 3.43359469e-04
 2.90623129e-04 3.48811808e-04 3.94218760e-04 2.80341797e-04
 1.59012984e-04 4.02352333e-04 2.25838294e-04 2.59911191e-04
 4.42121867e-04 4.31015312e-04 2.82332813e-04 7.25049072e-04
 1.53039890e-04 2.29165781e-04 3.74131405e-04 2.86822825e-04
 3.37111410e-04 4.67414976e-04 3.20308756e-04 5.36953083e-05
 3.32234786e-04 1.01737431e-04 3.08175103e-04 2.92814566e-04
 3.11518344e-04 4.21113300e-04 3.89896248e-04 3.01431793e-04
 4.00791535e-04 3.64536273e-04 5.13350664e-04 3.36064241e-04
 6.85975016e-04 2.56705550e-04 4.17845348e-04 2.48395661e-04
 4.35887339e-04]"
6821,-1,"[2.51100428e-04 2.38342204e-04 3.67746745e-04 6.15666873e-04
 3.35148743e-04 2.48070702e-04 2.90128102e-04 3.30285374e-04
 3.40508109e-04 2.64117524e-04 3.73420085e-04 3.76105444e-04
 3.11335884e-04 2.50393596e-04 2.77214636e-04 1.92644852e-04
 3.39750065e-04 4.02675268e-04 3.11466097e-04 3.04510139e-04
 2.23814784e-04 2.25225478e-04 1.42832813e-04 4.03372384e-04
 4.45385991e-04 1.61433522e-04 4.30775157e-04 1.98044501e-04
 3.10211603e-04 4.12392950e-04 3.86158149e-04 2.66065282e-04
 2.30029552e-04 2.87059354e-04 8.67657153e-05 2.53799958e-04
 3.87987441e-04 2.93599891e-04 2.55937029e-04 3.69003807e-04
 3.01359892e-04 8.78342111e-04 3.15153829e-04 4.27242771e-04
 6.02148013e-04 3.60946527e-04 6.50478491e-04 3.58226072e-04
 4.16620196e-04 4.00142473e-04 9.68141624e-05 4.60812658e-04
 6.22012499e-05 2.81313571e-04 1.94775335e-04 1.84164122e-04
 2.37468432e-04 5.28167369e-04 2.73449865e-04 3.23365043e-04
 2.71421994e-04 2.36903038e-04 3.40995757e-04 1.81369431e-04
 3.06155548e-04 1.76983746e-04 3.07872559e-04 1.47869230e-04
 2.10750620e-04 3.54978828e-04 2.29826931e-04 2.85907114e-04
 3.26195399e-04 5.20933035e-05 2.33153135e-04 2.98584242e-04
 5.74106033e-04 2.68896857e-04 2.61109126e-04 2.26787713e-04
 2.66052068e-04 3.50685299e-04 9.91437501e-04 3.55635022e-04
 4.32378544e-04 2.39346027e-04 2.74569510e-04 4.14733811e-04
 2.42225084e-04 2.17920326e-04 3.07181166e-04 2.59191543e-04
 2.70767845e-04 3.44998874e-04 3.34917073e-04 1.03918380e-04
 5.17212622e-05 3.12840533e-04 1.83038706e-04 3.77968703e-04
 3.25762024e-04 3.73987748e-04 4.07261947e-04 2.84397737e-04
 1.28445280e-04 3.93970859e-04 2.13503659e-04 2.88497392e-04
 4.72670988e-04 4.47883827e-04 2.86217132e-04 4.56321436e-04
 1.50227541e-04 2.48025677e-04 4.08828755e-04 2.81802708e-04
 3.28976213e-04 4.52444813e-04 3.78873926e-04 4.91149296e-05
 3.19902361e-04 8.99981349e-05 2.69066862e-04 2.79302192e-04
 3.15890170e-04 5.57210902e-04 4.03467579e-04 2.96913977e-04
 4.87443213e-04 4.20610962e-04 6.72001562e-04 4.03974375e-04
 3.87249072e-04 2.66716594e-04 4.91886483e-04 2.52201031e-04
 3.53810435e-04]"
6822,83,"[2.59504932e-307 2.38132387e-307 4.11345103e-307 2.30446169e-307
 1.93735166e-307 3.10632649e-307 1.74367389e-307 2.46220787e-307
 4.44419738e-307 1.40055942e-307 1.57131120e-307 2.32396539e-307
 3.30297747e-307 1.32047098e-307 4.48210973e-307 1.59325193e-307
 6.14123495e-307 1.78258200e-307 1.44453019e-307 2.64025648e-307
 1.20723000e-307 2.09010922e-307 1.04696989e-307 3.05076762e-307
 1.77185090e-307 1.60983258e-307 2.09948176e-307 2.05490063e-307
 4.32725331e-307 1.98305532e-307 3.82679705e-307 5.15249291e-307
 2.63669377e-307 2.17103473e-307 1.06919906e-307 2.51550984e-307
 3.20935565e-307 5.54238213e-307 1.51447887e-307 1.59747438e-307
 1.44576526e-307 2.39861139e-307 1.93568232e-307 3.38899659e-307
 2.74449974e-307 5.12545163e-307 2.70754487e-307 1.62072459e-307
 2.60413558e-307 2.30519289e-307 8.43366232e-308 1.81203261e-307
 6.52276924e-308 5.91603910e-307 1.50835912e-307 1.74926483e-307
 2.23079875e-307 3.49726234e-307 1.61576200e-307 2.06267587e-307
 1.82860380e-307 2.19329065e-307 4.57369616e-307 1.57297023e-307
 2.97116690e-307 1.73292291e-307 1.56625725e-307 1.28579564e-307
 2.10805291e-307 1.91900882e-307 2.90874140e-307 2.38539965e-307
 1.57098572e-307 4.85200806e-308 2.64133567e-307 3.42952395e-307
 1.98718822e-307 3.20178767e-307 4.98819130e-307 1.41965824e-307
 1.80306107e-307 3.53572402e-307 3.40591559e-307 1.00000000e+000
 2.52158123e-307 2.08968478e-307 1.33234154e-307 3.75982977e-307
 3.70879462e-307 1.53170051e-307 3.17387608e-307 5.17237089e-307
 1.97475102e-307 3.35400597e-307 2.14522244e-307 8.79228401e-308
 4.82815724e-308 1.51728747e-307 1.80082686e-307 2.20782238e-307
 1.86242008e-307 1.77318296e-307 1.89636896e-307 2.44055038e-307
 9.34359444e-308 3.69681200e-307 2.84442666e-307 1.93176241e-307
 2.25332439e-307 3.50821202e-307 4.20672158e-307 1.97554118e-307
 1.31742445e-307 1.88639055e-307 2.15795763e-307 4.79741304e-307
 3.27280555e-307 3.82724841e-307 2.16935115e-307 4.94995792e-308
 3.61704650e-307 1.07679178e-307 5.16804194e-307 3.07381961e-307
 4.01677238e-307 2.29479536e-307 2.94313298e-307 1.92660852e-307
 2.10955432e-307 3.04616880e-307 2.91201175e-307 2.05238540e-307
 2.13574360e-307 1.86901822e-307 1.99154449e-307 2.12377683e-307
 1.67657667e-307]"
6823,-1,"[0.00273    0.00271441 0.00331641 0.00571329 0.00322785 0.00307093
 0.00171565 0.00185646 0.00308017 0.0015332  0.00253541 0.01086548
 0.00205484 0.00174544 0.00199779 0.00121133 0.00244526 0.0022053
 0.00201151 0.00311441 0.0016492  0.00173924 0.00100094 0.0037146
 0.00252732 0.00181227 0.00441763 0.0015896  0.0022255  0.0020183
 0.00267313 0.00246617 0.0026857  0.00308701 0.00112022 0.00321337
 0.00214825 0.00262664 0.00490771 0.00227629 0.00188928 0.00388684
 0.00429372 0.00433667 0.00706267 0.00265467 0.00514814 0.00195257
 0.00354278 0.00344906 0.00112444 0.00285366 0.00072479 0.00209298
 0.00130164 0.00217317 0.0021241  0.0023674  0.00313214 0.00177853
 0.02724478 0.00221896 0.00333126 0.00194895 0.00360746 0.00195644
 0.00223487 0.0012082  0.00280697 0.00187778 0.00289319 0.0033795
 0.00181667 0.00066535 0.00178072 0.00280714 0.00387989 0.00328421
 0.0021875  0.00316629 0.01987159 0.00227667 0.00311334 0.00261186
 0.00617528 0.00391807 0.00184887 0.00364556 0.00277844 0.00582932
 0.00344408 0.00236259 0.00595819 0.00293742 0.00185544 0.00146657
 0.00066277 0.00214035 0.00204703 0.01425039 0.00358276 0.0038482
 0.00329096 0.00304656 0.0009414  0.00321064 0.00220448 0.00336009
 0.00550338 0.00298278 0.00268359 0.00219222 0.0016775  0.00278072
 0.0048345  0.00297638 0.0028179  0.00248388 0.00401889 0.0005596
 0.00360466 0.00089745 0.00216312 0.00271634 0.00357263 0.00453774
 0.00301659 0.00844851 0.0060791  0.00406935 0.00364608 0.00478383
 0.00198728 0.01081418 0.00416521 0.00463015 0.00191485]"
