document_id,topic,probabilities
432,13,"[0.00435985 0.00793953 0.00445987 0.01094494 0.0063159  0.00572283
 0.00874163 0.0229139  0.00586726 0.00767472 0.00737803 0.00736647
 0.00681032 0.05222689 0.00581054 0.00898364 0.008808   0.00511233
 0.00448796 0.01696558 0.00781714 0.00530935 0.00790946 0.00400552
 0.0057087  0.00788233 0.01103441 0.00644812 0.01392043 0.01554775
 0.00791226 0.00566858 0.01169774 0.00832723 0.00882663 0.00625508
 0.0123627  0.00536188 0.01079783 0.00672129 0.00779688 0.00729307
 0.00814437 0.0079027  0.00749219 0.00960594 0.01215194 0.00511302
 0.00919781 0.00713085 0.00641059]"
433,36,"[0.0053593  0.01530881 0.00555327 0.02278249 0.0080845  0.00702938
 0.01156858 0.02446382 0.00657206 0.0103505  0.00921104 0.00895986
 0.00773111 0.01212582 0.00650966 0.01293387 0.00925834 0.00563435
 0.00469553 0.01404053 0.01093533 0.0060041  0.01099979 0.00470718
 0.00782506 0.00906016 0.06622855 0.00675021 0.01815733 0.03362979
 0.00890567 0.00742831 0.03380613 0.00965339 0.00881575 0.00720522
 0.15137203 0.00652985 0.01277323 0.00704047 0.00903442 0.00870628
 0.00937065 0.00976987 0.0083932  0.01526901 0.02555483 0.00600412
 0.01063525 0.00978713 0.00792133]"
434,23,"[0.00123226 0.00167336 0.00108142 0.00149022 0.00170638 0.00116264
 0.00186166 0.00168568 0.00129341 0.00159286 0.00139415 0.00135795
 0.00150551 0.00167512 0.00143163 0.00135722 0.00131279 0.00125623
 0.00118122 0.00165687 0.00160986 0.00130492 0.00139799 0.86443258
 0.00115804 0.00145914 0.00167936 0.00128532 0.00194336 0.0018045
 0.00147335 0.00116039 0.00161762 0.00178073 0.00148552 0.00135876
 0.0017194  0.00142536 0.00168008 0.00127757 0.00131029 0.00143535
 0.00136496 0.00200975 0.00135526 0.00148068 0.00156221 0.00122438
 0.00155735 0.00127577 0.00132387]"
435,0,"[0.34873565 0.00820834 0.01329135 0.00674153 0.00770882 0.00663913
 0.00752781 0.00654789 0.00925092 0.00921705 0.00915764 0.00791264
 0.00902197 0.00561618 0.00941779 0.00599986 0.00638349 0.0087909
 0.00666106 0.00819576 0.00694183 0.00907749 0.0087369  0.00396713
 0.00936909 0.00775837 0.00643878 0.00463985 0.00562805 0.00552989
 0.00801943 0.00836248 0.00701034 0.00757395 0.00725544 0.00915902
 0.00597731 0.00940793 0.00708117 0.00722169 0.00753996 0.00882495
 0.00750707 0.00725197 0.00501326 0.00902206 0.00712498 0.00708563
 0.00860013 0.00966524 0.00776976]"
436,38,"[0.0033974  0.01202643 0.00325126 0.00746493 0.0070248  0.00385214
 0.02115343 0.00837452 0.00651158 0.01653515 0.00906622 0.00812174
 0.01241127 0.00708706 0.00801023 0.00522523 0.00484065 0.00570818
 0.00337244 0.01331442 0.01778844 0.00594055 0.0081856  0.00245307
 0.00525089 0.00907097 0.00871435 0.00286039 0.00772118 0.00671922
 0.01260948 0.00547011 0.00982047 0.01557816 0.00875992 0.00695679
 0.00727502 0.00607272 0.52149583 0.0049082  0.0076513  0.00854783
 0.01089112 0.01212913 0.00325013 0.01209354 0.00744508 0.0040049
 0.02829304 0.00689423 0.00669939]"
437,27,"[0.00379922 0.00471493 0.00398438 0.00776533 0.00382046 0.00450896
 0.00467194 0.00753546 0.00385073 0.00434421 0.00501883 0.00427276
 0.00406561 0.00675731 0.00371979 0.00995949 0.00525162 0.00349542
 0.00330071 0.00644417 0.00417407 0.00360431 0.00488478 0.00333335
 0.00449847 0.00424926 0.00568297 0.33230746 0.00642333 0.0070813
 0.00430655 0.00415158 0.00649079 0.00437485 0.00453473 0.00397515
 0.00641573 0.00368532 0.00519257 0.0042464  0.00464019 0.00426326
 0.00459309 0.00418493 0.04858678 0.00548669 0.00683955 0.00347921
 0.0047639  0.00485847 0.00390723]"
438,-1,"[0.00385784 0.01760499 0.00345681 0.00716211 0.00910541 0.00396091
 0.03597525 0.00742586 0.00640945 0.0233931  0.00987251 0.0079841
 0.01081435 0.00574334 0.0078987  0.00501877 0.00463836 0.00552493
 0.00327595 0.0109327  0.013217   0.00595122 0.00899496 0.00256369
 0.005506   0.00900241 0.00861143 0.00266332 0.00674621 0.00615804
 0.01071221 0.00555267 0.00943477 0.01735363 0.00797733 0.00706191
 0.0072262  0.00678357 0.01508804 0.00477931 0.00711284 0.00913909
 0.00872331 0.01620111 0.00304106 0.01243314 0.00763333 0.00411588
 0.01497215 0.0072132  0.006745  ]"
439,1,"[0.00611296 0.02508287 0.00531014 0.0087685  0.011065   0.00547474
 0.02244694 0.00917856 0.00979219 0.04106163 0.0118006  0.01084411
 0.01859672 0.00740867 0.01218637 0.00627306 0.00642054 0.00830694
 0.00528385 0.01476225 0.02359312 0.00908908 0.01209594 0.0036637
 0.00742447 0.01226893 0.01053835 0.0038162  0.00837362 0.00756955
 0.0148992  0.00760944 0.01139898 0.01810159 0.01021711 0.01087932
 0.00857233 0.01013637 0.0208344  0.0070649  0.00996499 0.01335105
 0.01180487 0.01585973 0.00432215 0.01803314 0.0096705  0.0060678
 0.02745572 0.00997555 0.00926596]"
440,5,"[4.05356822e-308 4.65893934e-308 5.77955296e-308 5.14049992e-308
 5.46088000e-308 1.00000000e+000 4.26793554e-308 5.62313275e-308
 5.59007920e-308 4.97286303e-308 5.72502567e-308 6.74006975e-308
 4.10485415e-308 4.32924070e-308 4.15628287e-308 5.16382233e-308
 1.06198670e-307 4.38483902e-308 4.40205257e-308 5.37027948e-308
 4.20829789e-308 4.71133712e-308 8.57388295e-308 2.26158273e-308
 7.52053343e-308 6.44136382e-308 4.77164469e-308 3.40951302e-308
 3.82022364e-308 4.13191726e-308 5.10541018e-308 7.02599087e-308
 4.90641970e-308 4.28563879e-308 5.87004455e-308 6.06212243e-308
 4.70330835e-308 4.62014385e-308 4.27412831e-308 8.72010682e-308
 8.41326967e-308 6.79412992e-308 5.51650368e-308 4.04449731e-308
 3.74908154e-308 7.14379630e-308 6.23854490e-308 5.82046157e-308
 5.14960880e-308 8.71375939e-308 6.18341712e-308]"
441,20,"[4.15972555e-308 1.33744126e-307 3.90199060e-308 6.48810171e-308
 8.36797649e-308 4.29127290e-308 1.43018409e-307 6.90343025e-308
 6.40955640e-308 1.61140692e-307 7.53052250e-308 8.70153013e-308
 1.07024485e-307 6.11574468e-308 7.71969675e-308 4.70996863e-308
 5.24395565e-308 5.69777653e-308 4.03647740e-308 8.97070406e-308
 1.00000000e+000 5.95130485e-308 8.02789755e-308 3.16142876e-308
 5.37744809e-308 9.46081504e-308 9.14522547e-308 3.11736085e-308
 6.89483194e-308 6.32061121e-308 1.15523166e-307 5.79841250e-308
 8.47218349e-308 1.36471362e-307 8.09644686e-308 6.98890969e-308
 7.21017860e-308 6.19501099e-308 1.68926307e-307 5.55107969e-308
 7.37434507e-308 8.50528916e-308 9.87506354e-308 1.29119890e-307
 3.51849617e-308 1.14046625e-307 6.97926522e-308 5.08563731e-308
 1.78902914e-307 6.89470121e-308 7.65702923e-308]"
442,-1,"[0.00669667 0.01716855 0.00750222 0.06586991 0.01030321 0.0101504
 0.01382152 0.03265303 0.00962209 0.01370241 0.01627861 0.01251694
 0.01043241 0.01403913 0.0088258  0.02633291 0.01300419 0.00785872
 0.00583001 0.02348197 0.01217155 0.00849296 0.01958778 0.00424183
 0.01242236 0.01223871 0.02428632 0.00793636 0.01542965 0.01840043
 0.01199249 0.0109356  0.04474892 0.01172055 0.01195478 0.01061172
 0.02393021 0.00910855 0.01556167 0.00959941 0.01466299 0.01292555
 0.01348211 0.01074364 0.00997291 0.03103437 0.04366232 0.00722474
 0.01507055 0.01681235 0.0103717 ]"
443,20,"[4.17082092e-308 1.27382880e-307 3.88724747e-308 6.21393801e-308
 8.67060454e-308 4.25377146e-308 1.37672397e-307 6.62145982e-308
 6.48442079e-308 1.61501031e-307 7.42385565e-308 8.71492141e-308
 1.08581808e-307 5.93181741e-308 7.91119359e-308 4.56749025e-308
 5.17558794e-308 5.79956089e-308 4.08403013e-308 8.64732526e-308
 1.00000000e+000 6.05369122e-308 7.92694917e-308 3.15880647e-308
 5.31534113e-308 9.50591633e-308 8.66181560e-308 3.04742807e-308
 6.58263617e-308 6.05489552e-308 1.15494764e-307 5.75958691e-308
 7.99685134e-308 1.36905217e-307 8.02490618e-308 7.07871006e-308
 6.89531774e-308 6.29434314e-308 1.55430906e-307 5.56821528e-308
 7.28660821e-308 8.58734199e-308 9.74661730e-308 1.32266144e-307
 3.42803154e-308 1.08974937e-307 6.70384366e-308 5.15999081e-308
 1.71917946e-307 6.77865447e-308 7.74652895e-308]"
444,-1,"[0.00424853 0.00990218 0.00392664 0.00597621 0.01102384 0.00468727
 0.01027411 0.00668166 0.01163155 0.01631969 0.01038797 0.00872819
 0.01169853 0.00528999 0.01049234 0.00473607 0.00537662 0.00819927
 0.00470853 0.01116793 0.00880692 0.01032268 0.01215646 0.00202949
 0.00586929 0.01133193 0.00627742 0.00238588 0.00521526 0.00491101
 0.00979457 0.00593442 0.00684015 0.00933572 0.00824776 0.01542748
 0.00554342 0.01309042 0.00905527 0.00665669 0.0094716  0.02047791
 0.00817612 0.00863052 0.00266421 0.01165054 0.00701629 0.00486488
 0.01268285 0.00802243 0.00741085]"
445,3,"[0.00482409 0.01050406 0.00513743 0.53758962 0.00611355 0.00621475
 0.00863189 0.01770444 0.00559762 0.00803585 0.00923848 0.00710882
 0.00635633 0.00904435 0.00538212 0.02115277 0.0076404  0.00475308
 0.00395088 0.01235819 0.00756639 0.00506581 0.00969839 0.00348871
 0.00726231 0.00696242 0.01625151 0.0071011  0.0110875  0.01416795
 0.0070769  0.00647282 0.03193008 0.00721926 0.00696087 0.00604957
 0.01744087 0.00543532 0.01008357 0.00582122 0.00792679 0.00711358
 0.00794386 0.00674214 0.0094284  0.01320555 0.01990437 0.00464356
 0.00870202 0.00892236 0.00610005]"
446,20,"[4.16880848e-308 1.29624288e-307 3.89437376e-308 6.31380996e-308
 8.47255665e-308 4.26084317e-308 1.38847927e-307 6.71903988e-308
 6.46611414e-308 1.61106790e-307 7.45969889e-308 8.68299304e-308
 1.08742918e-307 5.99825943e-308 7.85901689e-308 4.61984225e-308
 5.18909167e-308 5.77221912e-308 4.06896290e-308 8.78022903e-308
 1.00000000e+000 6.02422100e-308 7.94593471e-308 3.15087534e-308
 5.33906112e-308 9.44477650e-308 8.80064812e-308 3.07391505e-308
 6.69768598e-308 6.14514686e-308 1.15471729e-307 5.77401895e-308
 8.16751032e-308 1.35857348e-307 8.03098804e-308 7.04871854e-308
 6.98736772e-308 6.25855037e-308 1.61349610e-307 5.55222082e-308
 7.31496519e-308 8.53564452e-308 9.79539875e-308 1.29418536e-307
 3.46170238e-308 1.10820348e-307 6.79688941e-308 5.11836746e-308
 1.76271255e-307 6.82295153e-308 7.68412788e-308]"
447,20,"[0.00646221 0.02091121 0.0061261  0.01035587 0.01288535 0.00680272
 0.02186242 0.01104452 0.01006167 0.02475762 0.01189973 0.01380449
 0.01651731 0.00972888 0.01190432 0.00748472 0.00835675 0.00888492
 0.00631846 0.01428955 0.31985963 0.00928929 0.01278896 0.00487762
 0.00851402 0.01498049 0.01463641 0.00491986 0.01091884 0.01004108
 0.01819375 0.00918556 0.01355783 0.02063347 0.01281078 0.01097399
 0.01148003 0.00962294 0.02707898 0.00879049 0.01182656 0.01342242
 0.01579431 0.01921946 0.00556177 0.01847958 0.01115938 0.00796666
 0.02845783 0.01097705 0.01205672]"
448,20,"[0.0057629  0.01827374 0.00542275 0.00898662 0.01158865 0.00599635
 0.01918424 0.00957207 0.00891717 0.02146575 0.01033151 0.01200962
 0.01465155 0.0085344  0.01066565 0.00655213 0.00732461 0.00793898
 0.00565564 0.01230289 0.39877779 0.00829677 0.01109795 0.00442584
 0.00746092 0.01306345 0.01271089 0.00434868 0.00962441 0.00882357
 0.01572251 0.00805185 0.01168647 0.01831491 0.01117227 0.009726
 0.01003517 0.00862949 0.02263413 0.00774531 0.01024276 0.0117658
 0.01353857 0.01754856 0.00490496 0.01561011 0.00968605 0.00710557
 0.02382545 0.0095307  0.01062177]"
449,24,"[5.82464722e-308 5.97917666e-308 1.14626853e-307 5.93180180e-308
 5.44607520e-308 7.67790126e-308 5.07580634e-308 5.58169553e-308
 5.99724877e-308 6.51754706e-308 7.46990731e-308 8.58460913e-308
 5.27195171e-308 4.31019826e-308 5.08546433e-308 5.22023375e-308
 6.47393027e-308 4.96929948e-308 3.85856303e-308 5.99016113e-308
 5.20978901e-308 5.09268099e-308 9.62421067e-308 2.23951273e-308
 1.00000000e+000 6.99746121e-308 5.48464540e-308 3.39656191e-308
 4.09144631e-308 4.33028662e-308 6.58884774e-308 2.03883086e-307
 5.90976024e-308 5.26313601e-308 6.22131040e-308 6.26870835e-308
 5.03796980e-308 4.84617496e-308 5.22915702e-308 6.40856722e-308
 7.96960234e-308 6.95366456e-308 7.24884456e-308 4.76929388e-308
 3.80286645e-308 9.65153676e-308 6.56310876e-308 6.15399089e-308
 7.01740127e-308 2.84128026e-307 7.96967009e-308]"
450,-1,"[0.00461269 0.01132808 0.00478297 0.00861516 0.01140353 0.0065595
 0.01271282 0.01058164 0.01196361 0.01592286 0.01461371 0.01173277
 0.01159671 0.0075934  0.00994072 0.00672854 0.00817834 0.00836792
 0.00543593 0.02000865 0.01034244 0.00977593 0.01825714 0.00245813
 0.00744691 0.0154978  0.00841594 0.00331099 0.00703638 0.00671076
 0.01274609 0.00750759 0.00959781 0.01140883 0.01208829 0.01493981
 0.00763234 0.01042326 0.01242486 0.00933892 0.01568704 0.02342972
 0.01169038 0.00980736 0.00374123 0.01815466 0.01039201 0.005937
 0.01761703 0.01080098 0.00906724]"
451,42,"[4.63876660e-308 8.71149437e-308 4.97317568e-308 7.37803535e-308
 9.23158047e-308 5.81682357e-308 1.02679092e-307 8.04498889e-308
 8.77762934e-308 1.49599527e-307 1.40721429e-307 1.66061105e-307
 1.14680805e-307 7.02026245e-308 9.27610738e-308 5.73802816e-308
 7.33108755e-308 7.44449999e-308 4.59628605e-308 1.13135713e-307
 1.13277008e-307 7.29106187e-308 1.17449756e-307 2.66876936e-308
 8.24408917e-308 1.46751102e-307 7.77557186e-308 3.44468978e-308
 6.00794109e-308 5.94853795e-308 2.45173489e-307 9.56205955e-308
 8.14358239e-308 1.21037813e-307 1.39327963e-307 8.92795936e-308
 6.78368354e-308 6.50768182e-308 1.27621648e-307 8.29552265e-308
 1.43116216e-307 1.13351454e-307 1.00000000e+000 9.50420980e-308
 3.84473717e-308 1.70607904e-307 7.72481629e-308 6.43365685e-308
 2.02147971e-307 1.11018062e-307 1.17774725e-307]"
452,-1,"[0.00333183 0.00884603 0.00402115 0.01064462 0.00682756 0.00612222
 0.00810267 0.01265785 0.00654194 0.00898811 0.01127774 0.01006796
 0.00665365 0.00697129 0.00564129 0.00753251 0.0082644  0.00501903
 0.0033278  0.01352559 0.00734792 0.00542177 0.01780898 0.00181449
 0.00783806 0.00972108 0.00899202 0.00306227 0.0062574  0.00664755
 0.0088566  0.00741252 0.01095433 0.0075347  0.00909639 0.00738159
 0.00821046 0.00549599 0.0088163  0.0067335  0.01328688 0.01000432
 0.01022766 0.00650332 0.00359746 0.02608655 0.01359393 0.00452931
 0.01102318 0.01292413 0.00740245]"
453,24,"[0.00649891 0.00656445 0.01316639 0.00658454 0.00597868 0.00857258
 0.00558674 0.00616743 0.00655812 0.00709939 0.00809927 0.00926442
 0.00579095 0.00479872 0.005596   0.00585145 0.00716017 0.00548653
 0.00429485 0.00654118 0.00574204 0.0056073  0.01023988 0.0025211
 0.23867847 0.00760109 0.00608284 0.00385071 0.00456283 0.00483856
 0.00718962 0.02192461 0.00653962 0.00578918 0.00681111 0.0068375
 0.00561036 0.0053388  0.00575593 0.00702316 0.00860775 0.00752684
 0.00790573 0.00526518 0.00430223 0.01030246 0.00723288 0.00684439
 0.00760803 0.02679147 0.00869021]"
454,-1,"[0.0045714  0.01431914 0.00514791 0.01034489 0.00973965 0.00669522
 0.01249469 0.01169597 0.00891546 0.01596592 0.01356034 0.01438561
 0.01019524 0.00764829 0.00821988 0.00726406 0.00806509 0.00681404
 0.00426469 0.0178474  0.01166348 0.0074008  0.02057901 0.00232885
 0.00956158 0.01456656 0.01103127 0.00335353 0.00768941 0.007631
 0.01412918 0.00952283 0.01260037 0.01187853 0.01248252 0.0102833
 0.00931926 0.00761397 0.0129867  0.00796941 0.01478786 0.014791
 0.01319771 0.00992378 0.00388145 0.05246144 0.01364652 0.00610938
 0.02082433 0.01627729 0.01048989]"
455,42,"[4.63342766e-308 8.62410177e-308 5.01731172e-308 7.35226704e-308
 9.25162113e-308 5.91783569e-308 1.00640668e-307 8.08199947e-308
 8.83890910e-308 1.45733135e-307 1.37233241e-307 1.75426052e-307
 1.12421803e-307 7.06050463e-308 9.20860076e-308 5.74013994e-308
 7.49063419e-308 7.46608068e-308 4.62235230e-308 1.13134086e-307
 1.11664392e-307 7.30302353e-308 1.19165172e-307 2.66108829e-308
 8.38083587e-308 1.52222514e-307 7.76335475e-308 3.44752110e-308
 5.99924308e-308 5.95583939e-308 2.48314358e-307 9.81627338e-308
 8.09130625e-308 1.19656225e-307 1.44300344e-307 9.02128778e-308
 6.79045391e-308 6.48834736e-308 1.24401618e-307 8.51144928e-308
 1.47610238e-307 1.14533258e-307 1.00000000e+000 9.42120251e-308
 3.84693545e-308 1.74043813e-307 7.77302785e-308 6.58856440e-308
 2.00442226e-307 1.13502244e-307 1.22396406e-307]"
456,20,"[4.26991072e-308 1.37238323e-307 3.99250152e-308 6.57988105e-308
 8.50019559e-308 4.35466951e-308 1.48042967e-307 7.01679915e-308
 6.66348277e-308 1.77154632e-307 7.86450224e-308 8.99090634e-308
 1.15111948e-307 6.17158160e-308 8.09932019e-308 4.76644398e-308
 5.31371945e-308 5.89758144e-308 4.11934126e-308 9.41640966e-308
 1.00000000e+000 6.16252797e-308 8.30141655e-308 3.13828209e-308
 5.51291828e-308 9.78338961e-308 9.06551260e-308 3.14220393e-308
 6.88253310e-308 6.29596557e-308 1.22995549e-307 5.94663471e-308
 8.58576134e-308 1.42782207e-307 8.36347354e-308 7.25911058e-308
 7.16909611e-308 6.38621827e-308 1.81612469e-307 5.68079148e-308
 7.63565094e-308 8.87268750e-308 1.03593351e-307 1.30302271e-307
 3.54641708e-308 1.19800181e-307 7.08575256e-308 5.15447395e-308
 2.03178937e-307 7.13176045e-308 7.82779801e-308]"
457,20,"[4.16424485e-308 1.30344219e-307 3.91030423e-308 6.41618878e-308
 8.39110480e-308 4.29412819e-308 1.39562284e-307 6.84250420e-308
 6.47639835e-308 1.60833308e-307 7.53016064e-308 8.78187263e-308
 1.08604541e-307 6.09060380e-308 7.81792237e-308 4.67793713e-308
 5.24737813e-308 5.76333930e-308 4.06694341e-308 8.94203293e-308
 1.00000000e+000 6.01037954e-308 8.02797805e-308 3.14029305e-308
 5.38763215e-308 9.54039779e-308 8.96059880e-308 3.10247943e-308
 6.79738511e-308 6.23680540e-308 1.17106360e-307 5.82805627e-308
 8.32831925e-308 1.35885545e-307 8.13958360e-308 7.05587655e-308
 7.09599748e-308 6.22456506e-308 1.67046669e-307 5.58950648e-308
 7.41733735e-308 8.56173679e-308 9.98255615e-308 1.27633264e-307
 3.49751478e-308 1.13384294e-307 6.90845183e-308 5.12560046e-308
 1.81170756e-307 6.90845631e-308 7.73089414e-308]"
458,20,"[4.14420408e-308 1.28326491e-307 3.88439937e-308 6.32817102e-308
 8.37762298e-308 4.26091786e-308 1.37219618e-307 6.73898619e-308
 6.43151348e-308 1.57734281e-307 7.43182830e-308 8.67320283e-308
 1.07666452e-307 6.02634698e-308 7.78756629e-308 4.62852587e-308
 5.19799544e-308 5.74143178e-308 4.05481261e-308 8.76820968e-308
 1.00000000e+000 5.98489721e-308 7.91676149e-308 3.14292901e-308
 5.33592199e-308 9.41746719e-308 8.83823617e-308 3.08014033e-308
 6.72533560e-308 6.17221378e-308 1.15152704e-307 5.77450468e-308
 8.18897159e-308 1.34250915e-307 8.03056219e-308 7.00363108e-308
 7.01299105e-308 6.20220489e-308 1.61901467e-307 5.54548680e-308
 7.31766033e-308 8.47029878e-308 9.82390843e-308 1.27405061e-307
 3.46943958e-308 1.10666608e-307 6.80615978e-308 5.10729566e-308
 1.75343150e-307 6.81680318e-308 7.67054674e-308]"
459,23,"[0.00400489 0.00543431 0.0035158  0.00484953 0.0055172  0.00377587
 0.00603301 0.00548007 0.00419106 0.00516686 0.00452408 0.00440921
 0.00488333 0.00545334 0.00464023 0.00441527 0.00426466 0.00407134
 0.00382459 0.00538096 0.00522861 0.00422533 0.00453464 0.41694759
 0.00376538 0.00473254 0.00546674 0.00419269 0.00633179 0.00588358
 0.00478613 0.0037721  0.00526208 0.00577792 0.00482155 0.0043996
 0.00559943 0.00460955 0.00545904 0.00414408 0.00425143 0.00465021
 0.00443606 0.00651424 0.00441975 0.00480706 0.00507653 0.00397618
 0.00505564 0.00414566 0.00429914]"
460,-1,"[0.00638629 0.01131695 0.00798681 0.00925745 0.0133353  0.01052049
 0.01096346 0.01036031 0.01461678 0.01673551 0.01539663 0.05871446
 0.01191325 0.00824406 0.01125862 0.0075516  0.01230125 0.01085443
 0.00644774 0.01354818 0.01189687 0.01117714 0.02877875 0.00315731
 0.015964   0.03061981 0.00967437 0.00419507 0.00718895 0.00734481
 0.02145071 0.0204532  0.00988682 0.01246191 0.01911612 0.01619564
 0.00862472 0.0096912  0.01187789 0.01573438 0.02841312 0.02263057
 0.02125798 0.01063129 0.00469745 0.02911075 0.0111924  0.01155067
 0.02059318 0.02999966 0.02926199]"
461,-1,"[0.00142767 0.00146446 0.00092387 0.00085756 0.00141226 0.00074008
 0.0013564  0.00088049 0.00123099 0.0018472  0.00123862 0.00111973
 0.00158191 0.00073108 0.00147208 0.0006875  0.00077899 0.00109162
 0.00077066 0.00126436 0.00116609 0.00121091 0.00127892 0.00037724
 0.00094843 0.0012177  0.00092804 0.00049326 0.00077685 0.00073444
 0.00125476 0.00091896 0.00099036 0.00134722 0.00104774 0.00134492
 0.00082013 0.00146703 0.00112502 0.00090905 0.00100652 0.00142892
 0.00104162 0.00132241 0.00054719 0.00132566 0.00096996 0.00086587
 0.0014234  0.0011628  0.00106358]"
462,0,"[0.19648929 0.0116895  0.01767253 0.00957606 0.01089546 0.00926154
 0.01075606 0.00931942 0.0130162  0.0130443  0.01282193 0.01105262
 0.01291643 0.00804168 0.01343354 0.00851452 0.00899011 0.01246593
 0.00949101 0.01166983 0.00989931 0.01287789 0.01217434 0.00573907
 0.01280537 0.0109095  0.00916973 0.00662842 0.00807945 0.00791451
 0.01131539 0.01150168 0.00998907 0.01078633 0.01023093 0.01290497
 0.00851782 0.01344177 0.0101082  0.01013793 0.0105517  0.01243541
 0.01056735 0.0103691  0.0071536  0.01267341 0.01009813 0.00991811
 0.01213566 0.01329204 0.01084479]"
