document_id,topic,probabilities
2566,29,"[0.00298141 0.00351496 0.00351018 0.00266937 0.00352702 0.00268822
 0.00347549 0.00297526 0.00310739 0.00243412 0.00342966 0.00428068
 0.0048575  0.00450333 0.00351095 0.00324946 0.00228182 0.00262651
 0.00306257 0.00592907 0.00434869 0.00413436 0.00932017 0.00300088
 0.00253257 0.00353765 0.00387928 0.00320126 0.00379442 0.05241298
 0.0024741  0.00286968 0.00134297 0.002404   0.0060157  0.0018907
 0.00259714 0.00380319 0.00173347 0.0029461  0.0025687  0.00340483
 0.0031904  0.00639412 0.00306873 0.0051409  0.00378204 0.00237692
 0.00266561 0.00293146 0.00537727 0.00366146 0.00325894 0.00163599
 0.0027308  0.00114348 0.00721185 0.00295857 0.00277542 0.00379054
 0.00323873 0.00416891 0.00320278 0.00413205 0.00241008 0.00315698
 0.0031509 ]"
2567,8,"[5.73562780e-308 1.12607389e-307 8.19361663e-308 7.71777973e-308
 1.78549188e-307 1.69734829e-307 1.10333143e-307 7.80806767e-308
 1.00000000e+000 6.65138034e-308 8.48896415e-308 4.98629871e-308
 7.09879573e-308 6.40914551e-308 9.91392713e-308 9.00792558e-308
 8.63184914e-308 1.05052494e-307 7.32914034e-308 7.98459839e-308
 8.43272617e-308 9.19784474e-308 9.47332051e-308 8.05213523e-308
 8.60375537e-308 8.60176690e-308 1.13113323e-307 7.97048493e-308
 1.14501090e-307 7.27975516e-308 1.37066100e-307 1.05150194e-307
 3.00839288e-308 7.98042079e-308 1.09882283e-307 8.00612171e-308
 7.13027214e-308 7.45885512e-308 5.65780779e-308 6.72827042e-308
 1.16208946e-307 9.74447979e-308 1.55354881e-307 6.80468287e-308
 8.00139195e-308 7.48915733e-308 1.39202768e-307 7.40285098e-308
 2.52284034e-307 6.14475057e-308 7.76039437e-308 8.19141976e-308
 1.81956660e-307 5.12852967e-308 8.14255967e-308 2.53666624e-308
 7.38315683e-308 9.83450372e-308 1.02837924e-307 1.58710514e-307
 9.74770906e-308 1.74744955e-307 1.15914310e-307 1.08669871e-307
 6.56031026e-308 1.38204597e-307 5.10440311e-307]"
2568,-1,"[0.00458329 0.00679269 0.00677388 0.0047389  0.00696428 0.00435071
 0.00750623 0.00534588 0.00589371 0.00428332 0.00720915 0.00586443
 0.01199518 0.01112913 0.00643406 0.00615502 0.00391291 0.0046318
 0.00493369 0.01546058 0.00987103 0.00907416 0.02384938 0.00641991
 0.00451474 0.00685358 0.00818697 0.00645314 0.00796455 0.02388769
 0.0038346  0.00496982 0.00181335 0.00424541 0.01481631 0.00276574
 0.00536503 0.0069914  0.00237606 0.00479631 0.0045182  0.00725155
 0.00574123 0.01673364 0.00482821 0.01163906 0.00680155 0.00414781
 0.00505609 0.00546357 0.01244744 0.00616905 0.00646322 0.00222303
 0.00475654 0.00152542 0.01881706 0.00542889 0.00493045 0.00797854
 0.00582602 0.00855085 0.00674331 0.00910776 0.00493969 0.0054591
 0.00594587]"
2569,35,"[0.00253433 0.00361731 0.00305195 0.00373738 0.00392538 0.00379717
 0.00439352 0.00349176 0.00488671 0.00239967 0.00368191 0.00221225
 0.00276959 0.00261573 0.00297657 0.00383535 0.00278497 0.00323164
 0.00257028 0.00287923 0.00309522 0.00355301 0.00299074 0.00373909
 0.00315974 0.00299878 0.00388102 0.00324785 0.00392688 0.0024075
 0.00357967 0.00299382 0.00155328 0.00294589 0.00342992 0.70916354
 0.00353732 0.00289438 0.00228786 0.00359011 0.00337492 0.00399267
 0.0036139  0.00255158 0.00383635 0.00272056 0.00362213 0.00263696
 0.00535867 0.0031742  0.00297672 0.00340466 0.00467941 0.00218951
 0.00267623 0.00135487 0.00265083 0.00471149 0.0033013  0.00471993
 0.00323484 0.00418957 0.0044449  0.00375166 0.00341293 0.00338529
 0.00418348]"
2570,0,"[0.07955351 0.00729143 0.0068553  0.01167707 0.00734899 0.00499149
 0.00625654 0.01566525 0.0066909  0.00484349 0.00608513 0.00506448
 0.00885787 0.00677589 0.00678348 0.00626376 0.00538754 0.0060634
 0.00541335 0.00681255 0.00825593 0.00819721 0.00705767 0.00593618
 0.0056139  0.00597578 0.00689226 0.00655686 0.00609849 0.00762767
 0.00492631 0.00547043 0.00385442 0.00530073 0.007417   0.00472697
 0.00504258 0.00585573 0.00403235 0.00539412 0.00622017 0.0059675
 0.00645731 0.00702681 0.00520575 0.00626582 0.00675379 0.00503859
 0.00641339 0.00571826 0.00628401 0.00548674 0.00567994 0.00405971
 0.00529433 0.00294693 0.00688351 0.00899751 0.0060716  0.00658423
 0.00628852 0.00681682 0.00611111 0.00862051 0.004752   0.00608974
 0.00614935]"
2571,-1,"[0.00099473 0.00205206 0.00188065 0.00147083 0.00219828 0.00172532
 0.00890629 0.00156284 0.00227005 0.00135537 0.00285152 0.00094422
 0.00189339 0.00176486 0.00205369 0.0025919  0.00125409 0.00156639
 0.00145524 0.0021836  0.00220592 0.00279286 0.00247416 0.00303721
 0.00153634 0.00198768 0.00301396 0.00220507 0.0049898  0.00158156
 0.00143458 0.00169447 0.00044552 0.00143623 0.00343972 0.00112211
 0.00272289 0.0018095  0.00071704 0.00232964 0.00155288 0.00509822
 0.00219442 0.00174381 0.00217838 0.00190367 0.00235666 0.00134828
 0.00177533 0.00194599 0.00244417 0.00212585 0.00344008 0.00065231
 0.00152724 0.00037002 0.00188019 0.00210021 0.00165779 0.00835022
 0.00198364 0.00517585 0.00462445 0.00293692 0.0023169  0.00186901
 0.00215455]"
2572,26,"[0.00538169 0.01592664 0.01443235 0.00673448 0.01404288 0.00781569
 0.01791825 0.00777524 0.01237497 0.00814856 0.01199087 0.00498601
 0.01182914 0.00947306 0.01372698 0.0184774  0.00705345 0.00969653
 0.00952927 0.01017468 0.01801059 0.01917042 0.01180998 0.023716
 0.00987018 0.01884022 0.10441377 0.01824147 0.0197982  0.00863264
 0.00770115 0.01007108 0.00259018 0.00880196 0.01629275 0.00614915
 0.01462835 0.01342317 0.0043509  0.00736887 0.00903917 0.03086556
 0.01357829 0.00895283 0.0073013  0.00880125 0.01674282 0.00824765
 0.01027367 0.00829105 0.00987817 0.0081614  0.01311215 0.00391529
 0.00959526 0.0022068  0.00965523 0.00871765 0.01114752 0.02084795
 0.01333743 0.01726609 0.0441984  0.02888667 0.01230616 0.01134301
 0.01177256]"
2573,3,"[0.01256162 0.0076926  0.00653436 0.51083086 0.008747   0.0063268
 0.00808961 0.02563373 0.00944247 0.00481701 0.00701897 0.00506006
 0.00799465 0.00688125 0.00670546 0.00696392 0.00571976 0.00645729
 0.00522169 0.00734125 0.00784849 0.0083915  0.00736384 0.00699414
 0.00583426 0.00600859 0.0076307  0.00668781 0.0075495  0.00670283
 0.00585811 0.00579032 0.00366355 0.00544917 0.00801887 0.00738284
 0.00601515 0.00581913 0.00432111 0.00700751 0.00693671 0.00718338
 0.00723657 0.00685213 0.00709856 0.006651   0.0073326  0.00507421
 0.00962447 0.00622104 0.00713381 0.00671661 0.00764395 0.00425964
 0.00531052 0.0030364  0.00679901 0.02559478 0.00639385 0.00876965
 0.00636747 0.00855139 0.00769293 0.00894715 0.00568437 0.00667426
 0.00783575]"
2574,50,"[0.00433708 0.00635289 0.00625705 0.00510997 0.00702291 0.0054264
 0.01067409 0.00528758 0.00662855 0.00452343 0.00945905 0.00827452
 0.00928532 0.01243475 0.00620825 0.00700954 0.00404353 0.00473569
 0.00486912 0.02779633 0.00842814 0.0081428  0.02370345 0.00742272
 0.00473267 0.00660909 0.00816211 0.00648087 0.00997928 0.01051648
 0.00462177 0.00522369 0.00211417 0.00447385 0.01864472 0.0037846
 0.00658917 0.00707272 0.0027042  0.00882113 0.00465102 0.00881165
 0.00600172 0.01598728 0.00892333 0.01868755 0.00676184 0.00433765
 0.00551762 0.00694001 0.16626448 0.01455498 0.00856575 0.00253778
 0.00491427 0.00180807 0.01958042 0.00639    0.00501604 0.01037016
 0.00590277 0.01013138 0.00797803 0.00829859 0.00611141 0.00561944
 0.00665165]"
2575,2,"[0.00452713 0.01627001 0.036949   0.00466084 0.00928703 0.005318
 0.00938289 0.00561839 0.00739149 0.00704016 0.00943468 0.00455379
 0.00963589 0.00703984 0.01203171 0.01654107 0.00570567 0.00795784
 0.01118188 0.00742589 0.01535595 0.01842004 0.00931707 0.01076891
 0.00928473 0.02834548 0.02192406 0.02075019 0.0094371  0.00784522
 0.0055699  0.00846418 0.00232276 0.00827257 0.0123397  0.00399312
 0.00793101 0.02105467 0.0035903  0.00502741 0.00691305 0.01179997
 0.0096538  0.00718615 0.00477271 0.00677847 0.0167859  0.0075642
 0.00632024 0.00743135 0.00707715 0.00560742 0.00752472 0.00335029
 0.00888872 0.00186775 0.00788796 0.00542903 0.01008669 0.00958845
 0.0155191  0.01024436 0.01130359 0.01655056 0.00700102 0.00920856
 0.00746617]"
2576,4,"[0.00550151 0.01085863 0.00803703 0.00626858 0.40739745 0.00736151
 0.00866083 0.00705256 0.01393188 0.00554071 0.00728132 0.00447231
 0.00729583 0.00596586 0.00942647 0.00879956 0.00580469 0.00776139
 0.00635332 0.00725119 0.00968208 0.01057245 0.00822633 0.00743709
 0.00695341 0.00836509 0.01142539 0.00763807 0.01001824 0.00630544
 0.00787117 0.0074644  0.0024784  0.00625275 0.01153789 0.00555993
 0.00614649 0.00702336 0.00406259 0.00524156 0.00773555 0.00880002
 0.01114712 0.00636737 0.00560907 0.00683691 0.01226582 0.00584887
 0.00987414 0.00539285 0.00649728 0.0068629  0.00940673 0.00373928
 0.00654923 0.00201829 0.00690801 0.00748393 0.00808889 0.01112562
 0.00852119 0.01201807 0.01031458 0.01385697 0.00558097 0.00913238
 0.0157804 ]"
2577,19,"[6.10513748e-308 7.87515319e-308 7.80751866e-308 6.56000541e-308
 9.51827607e-308 6.41642608e-308 1.14942994e-307 6.88969182e-308
 7.91949001e-308 5.52549058e-308 1.08101129e-307 1.10173818e-307
 1.34232790e-307 2.01094759e-307 7.71825202e-308 8.37937990e-308
 4.84526357e-308 5.70135264e-308 5.95125954e-308 1.00000000e+000
 1.16299334e-307 1.06738765e-307 2.55877727e-307 9.01860614e-308
 5.66209249e-308 8.21984255e-308 1.00380024e-307 7.88539317e-308
 1.18710923e-307 1.35813193e-307 5.77760926e-308 6.17661884e-308
 2.82740543e-308 5.34102644e-308 2.43695096e-307 4.87913631e-308
 7.93920691e-308 8.39315356e-308 3.51697227e-308 9.10650669e-308
 5.58576129e-308 1.03275457e-307 7.17911607e-308 3.94853854e-307
 9.12812562e-308 5.11950562e-307 8.05934459e-308 5.21470369e-308
 6.68973329e-308 7.99886984e-308 3.27802756e-307 1.62659557e-307
 9.57549416e-308 3.31129794e-308 5.90278046e-308 2.37643503e-308
 5.32905438e-307 7.87870262e-308 6.03105716e-308 1.14239596e-307
 7.01099317e-308 1.13857429e-307 9.58273031e-308 1.11501027e-307
 7.39970137e-308 6.60344441e-308 8.28471799e-308]"
2578,-1,"[0.00089634 0.0017808  0.0016689  0.00117323 0.00215208 0.00133148
 0.00366854 0.00125166 0.00187912 0.00108194 0.00264633 0.00112711
 0.00215401 0.00219577 0.00166681 0.00190625 0.00098077 0.00120359
 0.00116224 0.00399916 0.00231745 0.00248602 0.00509348 0.00203385
 0.00118615 0.00176073 0.00248376 0.00172433 0.00345759 0.00204375
 0.00111726 0.00132868 0.0003929  0.00110522 0.00898626 0.00079769
 0.00172094 0.00167085 0.00056448 0.0016563  0.00118077 0.0027865
 0.00165038 0.0025506  0.00169078 0.00311856 0.00192834 0.00105569
 0.00145263 0.00156372 0.00385159 0.00269507 0.00262456 0.00052066
 0.00121467 0.00032427 0.00305843 0.00155721 0.00128322 0.00384443
 0.00156177 0.00380494 0.00252129 0.00263666 0.00154026 0.0014644
 0.0019254 ]"
2579,-1,"[0.00186527 0.00665802 0.01151066 0.00207656 0.00400605 0.00234853
 0.00394097 0.00250062 0.00318772 0.00310164 0.00398108 0.00185388
 0.00446614 0.00325026 0.00514678 0.00684732 0.00251327 0.00343509
 0.00489649 0.00340335 0.00711981 0.00773282 0.00432074 0.00446563
 0.00392902 0.01161741 0.00880612 0.00753335 0.00406832 0.00373621
 0.00237538 0.00365831 0.00084764 0.00351265 0.00547114 0.0014412
 0.0033181  0.01141653 0.00141277 0.00203742 0.00301343 0.00484275
 0.00413243 0.00335232 0.00195052 0.00308639 0.00680993 0.00326577
 0.00273435 0.00331953 0.00332625 0.00236463 0.00320721 0.00129482
 0.00384214 0.00069494 0.00370925 0.00240076 0.0042798  0.00405492
 0.00614105 0.00435273 0.00467006 0.00698375 0.00295394 0.00401183
 0.00322165]"
2580,14,"[0.00461567 0.010779   0.0106011  0.00474286 0.00961161 0.00657898
 0.00783665 0.00555948 0.00825926 0.01638552 0.00650623 0.00372867
 0.00682373 0.00548798 0.38872141 0.00908197 0.00964623 0.01459033
 0.01201637 0.00601902 0.00878979 0.00948581 0.00726058 0.00769441
 0.01205569 0.01261646 0.01145962 0.00974221 0.00863046 0.00634984
 0.00769572 0.01874211 0.00249271 0.01207333 0.00898366 0.00401147
 0.00686065 0.00803129 0.00520814 0.00468273 0.01212614 0.00870124
 0.02373191 0.00564499 0.00463494 0.00570452 0.0125931  0.01447741
 0.00651169 0.00523692 0.00589135 0.0051357  0.00742123 0.00462933
 0.02182899 0.00200231 0.00601453 0.00536676 0.0157718  0.00914049
 0.01524419 0.00991685 0.00944325 0.01157135 0.00616377 0.0149222
 0.00922581]"
2581,-1,"[0.00205822 0.00725571 0.00929972 0.00236098 0.0041424  0.00248769
 0.00422978 0.00286343 0.00319492 0.00273553 0.00481933 0.00203386
 0.00459012 0.00332977 0.00437584 0.0084328  0.00238326 0.00325763
 0.00397921 0.00361784 0.00693938 0.0086934  0.00458528 0.00422878
 0.00382218 0.00725345 0.00709245 0.00673853 0.0039507  0.00372387
 0.00252926 0.00330184 0.00084044 0.00334944 0.0062497  0.00150292
 0.0031479  0.01002836 0.0013894  0.00227437 0.00289563 0.00469702
 0.00384249 0.00352934 0.00213683 0.00331815 0.00619539 0.00297242
 0.00274835 0.00410348 0.00348997 0.00267935 0.00328065 0.00129427
 0.00333564 0.00068506 0.00394392 0.0027504  0.00399578 0.00421817
 0.00558475 0.00459315 0.00440815 0.0074262  0.00281573 0.00369056
 0.00322545]"
2582,-1,"[0.00354306 0.00862836 0.00694929 0.00500698 0.00894666 0.00513998
 0.02148064 0.00551436 0.0085788  0.00407614 0.01017473 0.00329537
 0.0069584  0.00597045 0.00651834 0.00987631 0.0040213  0.00526201
 0.00451618 0.00726134 0.00873242 0.0116486  0.00860527 0.01031993
 0.00522817 0.00712165 0.01310578 0.00794357 0.01342128 0.00546894
 0.00457621 0.00532958 0.00161347 0.0047051  0.01343028 0.00432871
 0.00764907 0.00642627 0.00239614 0.00601795 0.00519616 0.0150076
 0.00736505 0.00595217 0.00594952 0.00626946 0.00886403 0.00426332
 0.00686158 0.00606391 0.00735742 0.00634044 0.01106681 0.00223103
 0.00476048 0.00134605 0.00647378 0.00740952 0.00568748 0.02772684
 0.00676516 0.01797843 0.01650772 0.01267567 0.00662579 0.00628404
 0.0077784 ]"
2583,-1,"[0.0012564  0.00369547 0.00429784 0.00134761 0.00231727 0.0013944
 0.00244713 0.0016243  0.00178626 0.0014725  0.00286373 0.00128713
 0.00270951 0.0019871  0.00231993 0.00443482 0.00129194 0.00173613
 0.00207206 0.00219199 0.0040076  0.0047708  0.00279981 0.00235713
 0.00199885 0.00360353 0.0037154  0.00341042 0.00226031 0.00220202
 0.00148233 0.00176952 0.00047687 0.0017645  0.00382563 0.0008735
 0.00176076 0.00515922 0.00081308 0.00142554 0.00156364 0.00264507
 0.00206743 0.00213741 0.00133664 0.00200098 0.00320036 0.00157774
 0.00153388 0.00240601 0.00210464 0.00171433 0.00187061 0.0007549
 0.00176849 0.00039059 0.00241404 0.00157917 0.00208647 0.00241534
 0.00283471 0.00262938 0.00244369 0.00411148 0.00157876 0.0019775
 0.00180101]"
2584,-1,"[0.0012553  0.00365471 0.00436114 0.00134109 0.00229392 0.00138976
 0.00242141 0.00161557 0.0017738  0.00147835 0.00283173 0.00129361
 0.00271831 0.00199317 0.00232027 0.00438676 0.00129143 0.00173216
 0.00209307 0.0021869  0.00400826 0.00474315 0.00278892 0.00235699
 0.00199675 0.00364818 0.00371589 0.00343118 0.00224742 0.00221327
 0.00147691 0.00176971 0.00047847 0.00176546 0.00375993 0.00087
 0.00176197 0.00532741 0.00081517 0.00142095 0.00155893 0.00263323
 0.00205662 0.00214154 0.0013321  0.00199617 0.00318767 0.00158168
 0.00152605 0.00239737 0.00210127 0.00170691 0.00185696 0.00075655
 0.00177437 0.00039187 0.00241801 0.00156832 0.00208326 0.00238787
 0.00283244 0.00259522 0.00243052 0.00405002 0.00158084 0.00197141
 0.00178833]"
2585,6,"[0.00392452 0.00794692 0.00682125 0.00510727 0.00846752 0.00660388
 0.05082772 0.00538612 0.00931485 0.0046873  0.01156268 0.00420834
 0.00658049 0.00619496 0.00705026 0.0096942  0.00446652 0.00569412
 0.00502769 0.00810675 0.00784633 0.00972348 0.00960229 0.00958245
 0.00567894 0.00726968 0.01127671 0.00765966 0.0140398  0.00577663
 0.00585801 0.00615579 0.00202018 0.00523637 0.01350913 0.0052571
 0.00807206 0.00662346 0.00299302 0.00909994 0.00560128 0.01451673
 0.00814766 0.00629964 0.00887021 0.00709677 0.00889222 0.00481433
 0.00687113 0.0067521  0.00881449 0.0094078  0.01560377 0.00280499
 0.00541813 0.00167557 0.00697345 0.00734453 0.00609824 0.07625579
 0.00729699 0.02918739 0.01475302 0.01050541 0.00706116 0.00696635
 0.00870764]"
2586,0,"[0.08265275 0.0074196  0.00697942 0.01188485 0.00748196 0.00508096
 0.00636852 0.01594232 0.00681045 0.00493218 0.00619318 0.00515334
 0.00901716 0.00689683 0.00690806 0.00637522 0.00548475 0.00617257
 0.00551158 0.00693343 0.0084045  0.00834508 0.00718168 0.00604419
 0.00571454 0.0060836  0.00701684 0.00667616 0.00620856 0.00776019
 0.00501462 0.00556949 0.00392558 0.00539622 0.00754919 0.00481173
 0.00513454 0.0059594  0.00410564 0.00549011 0.00633201 0.0060754
 0.0065742  0.00715093 0.00529784 0.00637705 0.00687502 0.00513
 0.00652797 0.0058193  0.00639499 0.00558437 0.00578139 0.00413336
 0.00539061 0.00299895 0.00700493 0.00915745 0.00618065 0.00670188
 0.00640172 0.00693807 0.00622177 0.00877581 0.00483872 0.0061991
 0.00625987]"
2587,11,"[4.39155423e-308 4.99629320e-308 5.24520871e-308 4.29490464e-308
 5.17718838e-308 4.62337601e-308 6.00206430e-308 4.42465289e-308
 4.81037697e-308 3.91192277e-308 6.81342937e-308 1.00000000e+000
 6.54788913e-308 8.06644635e-308 4.75667878e-308 5.38259027e-308
 3.54426268e-308 3.94938736e-308 4.55468950e-308 1.03221945e-307
 6.00318769e-308 5.75921823e-308 1.00856309e-307 5.07691368e-308
 4.06141701e-308 5.21941089e-308 5.46308536e-308 4.99393268e-308
 5.89428315e-308 9.18509749e-308 4.23752352e-308 4.32991473e-308
 2.67063868e-308 3.90993333e-308 8.64697715e-308 3.65486233e-308
 4.75827488e-308 6.04125810e-308 2.93289385e-308 6.11600286e-308
 3.85389273e-308 5.59814089e-308 4.57255226e-308 1.08162029e-307
 6.17942488e-308 1.15304246e-307 5.24949024e-308 3.81478132e-308
 4.28338928e-308 6.23405275e-308 1.01585522e-307 8.10252275e-308
 5.56953092e-308 2.81893621e-308 4.19084847e-308 2.24979651e-308
 1.16769577e-307 4.78496532e-308 4.17740496e-308 5.79450933e-308
 4.80410153e-308 5.98690369e-308 5.11347654e-308 5.67910822e-308
 4.57585851e-308 4.54976067e-308 4.91993018e-308]"
2588,64,"[4.37976747e-308 6.64127135e-308 7.29566192e-308 4.97989724e-308
 6.72535472e-308 5.36838867e-308 1.00425343e-307 5.34347259e-308
 6.17977290e-308 5.73451090e-308 7.87629928e-308 4.73498139e-308
 7.32055802e-308 7.02770543e-308 7.06615484e-308 8.31688153e-308
 4.53944592e-308 5.39382614e-308 5.92315609e-308 6.90568106e-308
 8.20453761e-308 8.94320224e-308 6.80580242e-308 1.76359670e-307
 5.56461288e-308 8.05300653e-308 1.00903020e-307 9.07720571e-308
 1.16343001e-307 5.41477486e-308 5.10945462e-308 5.78217536e-308
 2.68428864e-308 5.34695499e-308 8.06818144e-308 5.85470730e-308
 7.87300331e-307 7.01325815e-308 3.68128720e-308 7.46653129e-308
 5.20912057e-308 1.78531261e-307 6.53571231e-308 6.26197287e-308
 6.84782312e-308 6.30264885e-308 6.92845122e-308 5.25285012e-308
 5.59711612e-308 6.82441376e-308 7.18079830e-308 6.91276839e-308
 7.43635411e-308 3.35124282e-308 5.83254671e-308 2.28602588e-308
 6.40829607e-308 6.07248802e-308 5.77455868e-308 9.30942026e-308
 6.61015034e-308 8.09045542e-308 1.34751648e-307 9.09566237e-308
 1.00000000e+000 5.84820430e-308 6.13080688e-308]"
2589,-1,"[0.00289429 0.00987103 0.0090282  0.00358136 0.00860453 0.00406662
 0.00838517 0.0042569  0.00658789 0.00474996 0.00625343 0.00253824
 0.00715943 0.00539779 0.00878257 0.01054859 0.00393831 0.00557377
 0.00555817 0.00581005 0.01244641 0.01192263 0.00677728 0.01009928
 0.00571206 0.01292147 0.04741127 0.01052826 0.00930735 0.00506036
 0.00416056 0.00572728 0.0012616  0.00503957 0.00966848 0.00272395
 0.00657991 0.00818983 0.00221975 0.00349496 0.00505781 0.01172036
 0.00780909 0.00519319 0.00342845 0.00502576 0.00978514 0.00475999
 0.00537341 0.0044174  0.00542432 0.00414393 0.00646764 0.00199145
 0.00562198 0.00106523 0.00563917 0.00445909 0.00657585 0.00942837
 0.00798053 0.00898024 0.01492959 0.02414957 0.00565998 0.00643208
 0.00656712]"
2590,64,"[4.36476303e-308 6.60376390e-308 7.25908172e-308 4.95874171e-308
 6.68536569e-308 5.34423043e-308 9.94929767e-308 5.31956056e-308
 6.14451972e-308 5.72096176e-308 7.82427013e-308 4.71833201e-308
 7.28110838e-308 6.99335902e-308 7.03201859e-308 8.26007228e-308
 4.52551113e-308 5.37247419e-308 5.90229031e-308 6.86634685e-308
 8.15128163e-308 8.87722461e-308 6.76428290e-308 1.73851836e-307
 5.54272448e-308 8.00804407e-308 1.00012386e-307 9.02164301e-308
 1.15134433e-307 5.39104344e-308 5.08800799e-308 5.75881502e-308
 2.68095483e-308 5.32844820e-308 8.00825024e-308 5.83060158e-308
 7.46333462e-307 6.97603519e-308 3.67374320e-308 7.42357251e-308
 5.18864807e-308 1.75562546e-307 6.50177210e-308 6.23194010e-308
 6.80863761e-308 6.27127486e-308 6.88653036e-308 5.23715777e-308
 5.56865995e-308 6.79149443e-308 7.13747633e-308 6.87065150e-308
 7.38609266e-308 3.34433723e-308 5.81261317e-308 2.28337787e-308
 6.37512581e-308 6.03904132e-308 5.74984733e-308 9.22658767e-308
 6.57719275e-308 8.02956345e-308 1.33097056e-307 9.02422481e-308
 1.00000000e+000 5.82075939e-308 6.09729656e-308]"
